Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,N_kg/ha,pesticide_load,continent
Saudi Arabia,2007,56250,59.0,4216.71,26.58,61.26,low,Asia
Saudi Arabia,2007,56250,59.0,4216.71,26.49,61.26,low,Asia
Saudi Arabia,2008,56427,59.0,4372.61,26.64,44.61,low,Asia
Saudi Arabia,2008,56427,59.0,4372.61,26.21,44.61,low,Asia
Saudi Arabia,2009,54742,59.0,4528.51,26.9,39.87,low,Asia
Saudi Arabia,2009,54742,59.0,4528.51,26.71,39.87,low,Asia
Saudi Arabia,2010,53096,59.0,4684.4,27.3,39.84,low,Asia
Saudi Arabia,2010,53096,59.0,4684.4,27.37,39.84,low,Asia
Saudi Arabia,2011,59958,59.0,4840.3,26.57,49.68,low,Asia
Saudi Arabia,2011,59958,59.0,4840.3,26.4,49.68,low,Asia
Saudi Arabia,2012,60135,59.0,4996.2,27.02,55.32,low,Asia
Saudi Arabia,2012,60135,59.0,4996.2,26.83,55.32,low,Asia
Saudi Arabia,2013,61024,59.0,5412.5,27.57,46.21,medium,Asia
Saudi Arabia,2013,61024,59.0,5412.5,27.78,46.21,medium,Asia
Senegal,1990,11411,686.0,384.0,25.13,1.9,low,Africa
Senegal,1991,11324,686.0,384.0,25.0,3.27,low,Africa
Senegal,1992,10907,686.0,384.0,25.09,2.92,low,Africa
Senegal,1993,12694,686.0,357.55,24.99,4.17,low,Africa
Senegal,1994,10133,686.0,547.3,24.94,4.01,low,Africa
Senegal,1995,10881,686.0,435.31,25.33,1.67,low,Africa
Senegal,1996,10438,686.0,411.33,25.49,2.46,low,Africa
Senegal,1997,12911,686.0,437.23,25.87,2.38,low,Africa
Senegal,1998,8255,686.0,450.71,26.03,2.77,low,Africa
Senegal,1999,9388,686.0,470.87,24.93,4.16,low,Africa
Senegal,2000,11114,686.0,491.03,25.26,4.8,low,Africa
Senegal,2001,12279,686.0,282.02,25.79,5.05,low,Africa
Senegal,2002,7434,686.0,328.0,25.4,6.26,low,Africa
Senegal,2004,27194,686.0,419.97,25.38,6.46,low,Africa
Senegal,2005,27961,686.0,465.95,25.78,3.84,low,Africa
Senegal,2006,13919,686.0,511.93,25.32,0.56,low,Africa
Senegal,2007,11008,686.0,557.92,25.34,0.5,low,Africa
Senegal,2008,18351,686.0,603.9,25.5,0.5,low,Africa
Senegal,2009,16300,686.0,649.88,25.01,5.03,low,Africa
Senegal,2010,15384,686.0,695.86,26.1,7.39,low,Africa
Senegal,2011,11331,686.0,741.85,25.41,5.9,low,Africa
Senegal,2012,15465,686.0,787.83,25.47,5.76,low,Africa
Senegal,2013,14428,686.0,722.53,24.7,6.34,low,Africa
Slovenia,1992,28150,1162.0,1309.0,10.78,121.54,low,Europe
Slovenia,1993,40210,1162.0,1112.0,10.19,99.05,low,Europe
Slovenia,1994,63200,1162.0,944.0,11.33,116.52,low,Europe
Slovenia,1995,63380,1162.0,987.0,10.14,91.7,low,Europe
Slovenia,1996,63000,1162.0,953.0,9.24,64.82,low,Europe
Slovenia,1997,74811,1162.0,1245.0,10.18,99.81,low,Europe
Slovenia,1998,73139,1162.0,1091.0,10.42,102.9,low,Europe
Slovenia,1999,69368,1162.0,1133.0,10.51,102.15,low,Europe
Slovenia,2000,58821,1162.0,1468.0,11.45,102.49,low,Europe
Slovenia,2001,54139,1162.0,1387.0,10.74,102.77,low,Europe
Slovenia,2002,81574,1162.0,1164.1,11.18,100.0,low,Europe
Slovenia,2004,77750,1162.0,1557.98,10.06,87.73,low,Europe
Slovenia,2005,82883,1162.0,1383.88,9.62,84.89,low,Europe
Slovenia,2006,69305,1162.0,1280.98,10.56,87.22,low,Europe
Slovenia,2007,75358,1162.0,1155.23,11.31,87.22,low,Europe
Slovenia,2008,73207,1162.0,1218.15,11.09,63.94,low,Europe
Slovenia,2009,78371,1162.0,1162.87,11.06,69.07,low,Europe
Slovenia,2010,85394,1162.0,1134.37,10.0,69.39,low,Europe
Slovenia,2011,86856,1162.0,1121.91,11.02,68.38,low,Europe
Slovenia,2012,70816,1162.0,1016.08,11.12,66.96,low,Europe
Slovenia,2013,54145,1162.0,917.49,11.58,68.94,low,Europe
South Africa,1990,22051,495.0,16582.0,20.56,25.94,medium,Africa
South Africa,1990,22051,495.0,16582.0,15.56,25.94,medium,Africa
South Africa,1990,22051,495.0,16582.0,18.91,25.94,medium,Africa
South Africa,1990,22051,495.0,16582.0,15.56,25.94,medium,Africa
South Africa,1991,22573,495.0,16582.0,21.06,24.41,medium,Africa
South Africa,1991,22573,495.0,16582.0,15.56,24.41,medium,Africa
South Africa,1991,22573,495.0,16582.0,18.86,24.41,medium,Africa
South Africa,1991,22573,495.0,16582.0,15.56,24.41,medium,Africa
South Africa,1992,7853,495.0,16582.0,21.53,24.25,medium,Africa
South Africa,1992,7853,495.0,16582.0,16.48,24.25,medium,Africa
South Africa,1992,7853,495.0,16582.0,19.95,24.25,medium,Africa
South Africa,1992,7853,495.0,16582.0,16.48,24.25,medium,Africa
South Africa,1993,22840,495.0,16582.0,21.32,26.97,medium,Africa
South Africa,1993,22840,495.0,16582.0,16.01,26.97,medium,Africa
South Africa,1993,22840,495.0,16582.0,19.32,26.97,medium,Africa
South Africa,1993,22840,495.0,16582.0,16.01,26.97,medium,Africa
South Africa,1994,28481,495.0,16582.0,20.65,24.53,medium,Africa
South Africa,1994,28481,495.0,16582.0,15.1,24.53,medium,Africa
South Africa,1994,28481,495.0,16582.0,18.48,24.53,medium,Africa
South Africa,1994,28481,495.0,16582.0,15.1,24.53,medium,Africa
South Africa,1995,13800,495.0,18025.0,20.73,25.14,medium,Africa
South Africa,1995,13800,495.0,18025.0,15.77,25.14,medium,Africa
South Africa,1995,13800,495.0,18025.0,19.23,25.14,medium,Africa
South Africa,1995,13800,495.0,18025.0,15.77,25.14,medium,Africa
South Africa,1996,27043,495.0,19508.0,20.49,26.05,medium,Africa
South Africa,1996,27043,495.0,19508.0,15.23,26.05,medium,Africa
South Africa,1996,27043,495.0,19508.0,18.49,26.05,medium,Africa
South Africa,1996,27043,495.0,19508.0,15.23,26.05,medium,Africa
South Africa,1997,25195,495.0,21596.0,20.57,25.95,medium,Africa
South Africa,1997,25195,495.0,21596.0,15.38,25.95,medium,Africa
South Africa,1997,25195,495.0,21596.0,18.64,25.95,medium,Africa
South Africa,1997,25195,495.0,21596.0,15.38,25.95,medium,Africa
South Africa,1998,21611,495.0,24304.0,21.22,25.99,medium,Africa
South Africa,1998,21611,495.0,24304.0,16.11,25.99,medium,Africa
South Africa,1998,21611,495.0,24304.0,19.42,25.99,medium,Africa
South Africa,1998,21611,495.0,24304.0,16.11,25.99,medium,Africa
South Africa,1999,22274,495.0,26098.8,21.64,26.31,medium,Africa
South Africa,1999,22274,495.0,26098.8,16.09,26.31,medium,Africa
South Africa,1999,22274,495.0,26098.8,19.27,26.31,medium,Africa
South Africa,1999,22274,495.0,26098.8,16.09,26.31,medium,Africa
South Africa,2000,28492,495.0,26857.0,20.74,26.37,medium,Africa
South Africa,2000,28492,495.0,26857.0,15.13,26.37,medium,Africa
South Africa,2000,28492,495.0,26857.0,18.26,26.37,medium,Africa
South Africa,2000,28492,495.0,26857.0,15.13,26.37,medium,Africa
South Africa,2001,24371,495.0,26857.0,21.25,25.11,medium,Africa
South Africa,2001,24371,495.0,26857.0,15.68,25.11,medium,Africa
South Africa,2001,24371,495.0,26857.0,18.92,25.11,medium,Africa
South Africa,2001,24371,495.0,26857.0,15.68,25.11,medium,Africa
South Africa,2002,28516,495.0,26857.0,21.07,30.45,medium,Africa
South Africa,2002,28516,495.0,26857.0,15.88,30.45,medium,Africa
South Africa,2002,28516,495.0,26857.0,19.28,30.45,medium,Africa
South Africa,2002,28516,495.0,26857.0,15.88,30.45,medium,Africa
South Africa,2004,30305,495.0,26857.0,21.11,28.13,medium,Africa
South Africa,2004,30305,495.0,26857.0,15.49,28.13,medium,Africa
South Africa,2004,30305,495.0,26857.0,18.75,28.13,medium,Africa
South Africa,2004,30305,495.0,26857.0,15.49,28.13,medium,Africa
South Africa,2005,36351,495.0,26857.0,21.14,23.06,medium,Africa
South Africa,2005,36351,495.0,26857.0,16.29,23.06,medium,Africa
South Africa,2005,36351,495.0,26857.0,19.74,23.06,medium,Africa
South Africa,2005,36351,495.0,26857.0,16.29,23.06,medium,Africa
South Africa,2006,34122,495.0,26857.0,20.86,29.77,medium,Africa
South Africa,2006,34122,495.0,26857.0,15.26,29.77,medium,Africa
South Africa,2006,34122,495.0,26857.0,18.42,29.77,medium,Africa
South Africa,2006,34122,495.0,26857.0,15.26,29.77,medium,Africa
South Africa,2007,27921,495.0,26857.0,21.07,30.51,medium,Africa
South Africa,2007,27921,495.0,26857.0,15.9,30.51,medium,Africa
South Africa,2007,27921,495.0,26857.0,18.98,30.51,medium,Africa
South Africa,2007,27921,495.0,26857.0,15.9,30.51,medium,Africa
South Africa,2008,45373,495.0,26857.0,20.89,28.96,medium,Africa
South Africa,2008,45373,495.0,26857.0,15.75,28.96,medium,Africa
South Africa,2008,45373,495.0,26857.0,18.91,28.96,medium,Africa
South Africa,2008,45373,495.0,26857.0,15.75,28.96,medium,Africa
South Africa,2009,49640,495.0,26857.0,20.71,28.53,medium,Africa
South Africa,2009,49640,495.0,26857.0,15.44,28.53,medium,Africa
South Africa,2009,49640,495.0,26857.0,18.67,28.53,medium,Africa
South Africa,2009,49640,495.0,26857.0,15.44,28.53,medium,Africa
South Africa,2010,46736,495.0,26857.0,21.54,27.42,medium,Africa
South Africa,2010,46736,495.0,26857.0,16.11,27.42,medium,Africa
South Africa,2010,46736,495.0,26857.0,19.31,27.42,medium,Africa
South Africa,2010,46736,495.0,26857.0,16.11,27.42,medium,Africa
South Africa,2011,43671,495.0,26857.0,20.72,30.3,medium,Africa
South Africa,2011,43671,495.0,26857.0,15.49,30.3,medium,Africa
South Africa,2011,43671,495.0,26857.0,18.75,30.3,medium,Africa
South Africa,2011,43671,495.0,26857.0,15.49,30.3,medium,Africa
South Africa,2012,44905,495.0,26857.0,21.24,30.81,medium,Africa
South Africa,2012,44905,495.0,26857.0,15.89,30.81,medium,Africa
South Africa,2012,44905,495.0,26857.0,19.14,30.81,medium,Africa
South Africa,2012,44905,495.0,26857.0,15.89,30.81,medium,Africa
South Africa,2013,42466,495.0,26857.0,21.31,29.29,medium,Africa
South Africa,2013,42466,495.0,26857.0,14.98,29.29,medium,Africa
South Africa,2013,42466,495.0,26857.0,18.0,29.29,medium,Africa
South Africa,2013,42466,495.0,26857.0,14.98,29.29,medium,Africa
Spain,1990,64256,636.0,39562.0,17.3,52.7,medium,Europe
Spain,1990,64256,636.0,39562.0,12.68,52.7,medium,Europe
Spain,1990,64256,636.0,39562.0,17.36,52.7,medium,Europe
Spain,1991,66692,636.0,39147.0,16.37,49.71,medium,Europe
Spain,1991,66692,636.0,39147.0,11.92,49.71,medium,Europe
Spain,1991,66692,636.0,39147.0,16.58,49.71,medium,Europe
Spain,1992,70170,636.0,31839.0,16.35,40.99,medium,Europe
Spain,1992,70170,636.0,31839.0,11.89,40.99,medium,Europe
Spain,1992,70170,636.0,31839.0,16.65,40.99,medium,Europe
Spain,1993,61736,636.0,29408.0,16.28,47.28,medium,Europe
Spain,1993,61736,636.0,29408.0,11.12,47.28,medium,Europe
Spain,1993,61736,636.0,29408.0,16.4,47.28,medium,Europe
Spain,1994,68566,636.0,31244.0,17.51,50.39,medium,Europe
Spain,1994,68566,636.0,31244.0,12.45,50.39,medium,Europe
Spain,1994,68566,636.0,31244.0,17.67,50.39,medium,Europe
Spain,1995,72459,636.0,27852.0,17.33,48.67,medium,Europe
Spain,1995,72459,636.0,27852.0,12.99,48.67,medium,Europe
Spain,1995,72459,636.0,27852.0,17.66,48.67,medium,Europe
Spain,1996,85308,636.0,33236.0,16.72,60.23,medium,Europe
Spain,1996,85308,636.0,33236.0,11.96,60.23,medium,Europe
Spain,1996,85308,636.0,33236.0,17.01,60.23,medium,Europe
Spain,1997,91501,636.0,34023.0,17.66,54.67,medium,Europe
Spain,1997,91501,636.0,34023.0,13.02,54.67,medium,Europe
Spain,1997,91501,636.0,34023.0,17.81,54.67,medium,Europe
Spain,1998,94731,636.0,35070.0,17.15,64.75,medium,Europe
Spain,1998,94731,636.0,35070.0,12.4,64.75,medium,Europe
Spain,1998,94731,636.0,35070.0,17.46,64.75,medium,Europe
Spain,1999,94808,636.0,33614.0,17.14,64.44,medium,Europe
Spain,1999,94808,636.0,33614.0,12.09,64.44,medium,Europe
Spain,1999,94808,636.0,33614.0,17.43,64.44,medium,Europe
Spain,2000,92157,636.0,34597.0,17.15,60.84,medium,Europe
Spain,2000,92157,636.0,34597.0,12.2,60.84,medium,Europe
Spain,2000,92157,636.0,34597.0,17.47,60.84,medium,Europe
Spain,2001,97208,636.0,35700.0,17.27,61.56,medium,Europe
Spain,2001,97208,636.0,35700.0,12.33,61.56,medium,Europe
Spain,2001,97208,636.0,35700.0,17.84,61.56,medium,Europe
Spain,2002,95142,636.0,40727.0,17.16,57.39,high,Europe
Spain,2002,95142,636.0,40727.0,12.52,57.39,high,Europe
Spain,2002,95142,636.0,40727.0,17.51,57.39,high,Europe
Spain,2004,100691,636.0,47445.0,17.12,59.75,high,Europe
Spain,2004,100691,636.0,47445.0,12.17,59.75,high,Europe
Spain,2004,100691,636.0,47445.0,17.41,59.75,high,Europe
Spain,2005,96099,636.0,41017.0,16.69,51.77,high,Europe
Spain,2005,96099,636.0,41017.0,12.26,51.77,high,Europe
Spain,2005,96099,636.0,41017.0,16.97,51.77,high,Europe
Spain,2006,97437,636.0,39767.0,17.81,55.17,medium,Europe
Spain,2006,97437,636.0,39767.0,13.06,55.17,medium,Europe
Spain,2006,97437,636.0,39767.0,17.97,55.17,medium,Europe
Spain,2007,100027,636.0,39286.0,17.24,56.67,medium,Europe
Spain,2007,100027,636.0,39286.0,11.89,56.67,medium,Europe
Spain,2007,100027,636.0,39286.0,17.41,56.67,medium,Europe
Spain,2008,99061,636.0,40719.0,16.92,42.83,high,Europe
Spain,2008,99061,636.0,40719.0,11.92,42.83,high,Europe
Spain,2008,99061,636.0,40719.0,17.21,42.83,high,Europe
Spain,2009,100749,636.0,35199.0,17.45,45.37,medium,Europe
Spain,2009,100749,636.0,35199.0,12.96,45.37,medium,Europe
Spain,2009,100749,636.0,35199.0,17.61,45.37,medium,Europe
Spain,2010,105553,636.0,39043.0,16.51,54.65,medium,Europe
Spain,2010,105553,636.0,39043.0,12.01,54.65,medium,Europe
Spain,2010,105553,636.0,39043.0,16.83,54.65,medium,Europe
Spain,2011,113738,636.0,53549.0,17.9,49.83,high,Europe
Spain,2011,113738,636.0,53549.0,13.28,49.83,high,Europe
Spain,2011,113738,636.0,53549.0,17.98,49.83,high,Europe
Spain,2012,109164,636.0,48668.0,17.51,48.09,high,Europe
Spain,2012,109164,636.0,48668.0,12.33,48.09,high,Europe
Spain,2012,109164,636.0,48668.0,17.65,48.09,high,Europe
Spain,2013,110445,636.0,54197.0,17.0,56.12,high,Europe
Spain,2013,110445,636.0,54197.0,12.68,56.12,high,Europe
Spain,2013,110445,636.0,54197.0,17.46,56.12,high,Europe
Sri Lanka,1990,11227,1712.0,1571.33,26.53,48.63,low,Asia
Sri Lanka,1991,11916,1712.0,1409.15,26.53,50.35,low,Asia
Sri Lanka,1992,10390,1712.0,2144.31,26.26,53.65,low,Asia
Sri Lanka,1993,9712,1712.0,1753.2,26.37,61.2,low,Asia
Sri Lanka,1994,10032,1712.0,1860.7,26.34,65.75,low,Asia
Sri Lanka,1995,9695,1712.0,1735.5,26.59,61.47,low,Asia
Sri Lanka,1996,10669,1712.0,1654.41,26.38,62.3,low,Asia
Sri Lanka,1997,9959,1712.0,1622.4,26.66,64.88,low,Asia
Sri Lanka,1998,11371,1712.0,1532.41,27.13,75.29,low,Asia
Sri Lanka,1999,10897,1712.0,1766.91,26.32,85.98,low,Asia
Sri Lanka,2000,10838,1712.0,1695.71,26.43,82.45,low,Asia
Sri Lanka,2001,11182,1712.0,1705.05,26.63,82.91,low,Asia
Sri Lanka,2002,11282,1712.0,1714.39,26.74,98.29,low,Asia
Sri Lanka,2004,15023,1712.0,1733.07,26.64,88.31,low,Asia
Sri Lanka,2005,14713,1712.0,1742.41,26.73,88.46,low,Asia
Sri Lanka,2006,14853,1712.0,1751.75,26.56,88.06,low,Asia
Sri Lanka,2007,16508,1712.0,1439.8,26.57,83.2,low,Asia
Sri Lanka,2008,26337,1712.0,1152.39,26.42,97.05,low,Asia
Sri Lanka,2009,25515,1712.0,1170.36,26.67,83.76,low,Asia
Sri Lanka,2010,28061,1712.0,1450.54,26.83,76.19,low,Asia
Sri Lanka,2011,27262,1712.0,1290.31,26.65,91.43,low,Asia
Sri Lanka,2012,34187,1712.0,1112.8,26.88,71.42,low,Asia
Sri Lanka,2013,30868,1712.0,1235.31,27.03,55.54,low,Asia
Sudan,2012,16634,1712.0,2469.47,26.42,1.44,low,Africa
Sudan,2012,16634,1712.0,2469.47,29.96,1.44,low,Africa
Sudan,2013,15997,1712.0,2469.47,26.84,2.28,low,Africa
Sudan,2013,15997,1712.0,2469.47,30.65,2.28,low,Africa
Suriname,1990,21575,2331.0,217.0,26.87,8.82,low,America
Suriname,1991,22289,2331.0,207.0,26.93,8.82,low,America
Suriname,1992,18706,2331.0,197.5,27.04,38.24,low,America
Suriname,1993,20651,2331.0,188.0,26.83,44.12,low,America
Suriname,1994,18162,2331.0,178.5,26.82,58.82,low,America
Suriname,1995,22553,2331.0,169.0,27.33,58.82,low,America
Suriname,1996,22267,2331.0,142.0,27.09,102.94,low,America
Suriname,1997,22833,2331.0,139.0,27.27,101.49,low,America
Suriname,1998,22000,2331.0,151.33,27.65,84.99,low,America
Suriname,1999,10000,2331.0,163.67,27.07,71.64,low,America
Suriname,2000,19048,2331.0,176.0,26.86,79.1,low,America
Suriname,2001,19444,2331.0,581.12,27.12,78.46,low,America
Suriname,2002,19677,2331.0,986.25,27.14,75.23,low,America
Suriname,2004,28077,2331.0,1214.83,27.47,106.42,low,America
Suriname,2005,18421,2331.0,1426.37,27.7,76.51,low,America
Suriname,2006,23000,2331.0,1483.84,27.34,136.8,low,America
Suriname,2007,27222,2331.0,1847.86,27.19,99.37,low,America
Suriname,2008,22500,2331.0,2108.66,27.22,277.88,low,America
Suriname,2009,24000,2331.0,2191.37,27.45,120.03,low,America
Suriname,2010,23333,2331.0,1286.65,27.7,161.38,low,America
Suriname,2011,22857,2331.0,936.24,27.42,146.7,low,America
Suriname,2012,26364,2331.0,633.92,27.4,106.43,low,America
Suriname,2013,24737,2331.0,537.49,27.17,98.03,low,America
Switzerland,1990,85102,1537.0,2282.0,8.19,104.09,low,Europe
Switzerland,1991,80510,1537.0,2055.9,7.24,102.41,low,Europe
Switzerland,1992,83130,1537.0,2018.7,7.98,104.34,low,Europe
Switzerland,1993,89050,1537.0,1934.5,7.48,101.84,low,Europe
Switzerland,1994,87490,1537.0,1922.5,8.78,99.63,low,Europe
Switzerland,1995,83614,1537.0,1826.3,7.65,102.09,low,Europe
Switzerland,1996,85748,1537.0,1746.3,6.66,97.82,low,Europe
Switzerland,1997,92732,1537.0,1644.3,7.96,95.95,low,Europe
Switzerland,1998,91140,1537.0,1563.6,7.81,94.7,low,Europe
Switzerland,1999,88852,1537.0,1526.6,7.76,85.67,low,Europe
Switzerland,2000,96519,1537.0,1576.9,8.54,78.39,low,Europe
Switzerland,2001,89441,1537.0,1561.9,7.82,89.56,low,Europe
Switzerland,2002,92168,1537.0,1526.6,8.42,65.75,low,Europe
Switzerland,2004,96142,1537.0,1390.7,7.67,74.83,low,Europe
Switzerland,2005,96497,1537.0,1388.3,7.49,86.97,low,Europe
Switzerland,2006,84488,1537.0,1359.04,8.19,86.66,low,Europe
Switzerland,2007,101695,1537.0,2099.3,8.43,79.22,low,Europe
Switzerland,2008,97027,1537.0,2011.47,7.98,86.31,low,Europe
Switzerland,2009,104132,1537.0,2170.4,8.15,83.27,low,Europe
Switzerland,2010,84922,1537.0,2059.6,7.06,83.18,low,Europe
Switzerland,2011,114447,1537.0,2132.14,8.68,76.28,low,Europe
Switzerland,2012,108279,1537.0,2077.9,7.96,64.45,low,Europe
Switzerland,2013,100837,1537.0,2098.5,7.94,79.96,low,Europe
Tajikistan,1992,29613,691.0,2280.0,7.9,64.97,low,Asia
Tajikistan,1993,30455,691.0,2280.0,7.29,46.09,low,Asia
Tajikistan,1994,18000,691.0,714.0,8.01,41.24,low,Asia
Tajikistan,1995,19372,691.0,54.0,8.49,41.71,low,Asia
Tajikistan,1996,37520,691.0,826.0,7.55,34.93,low,Asia
Tajikistan,1997,27501,691.0,751.31,8.69,44.96,low,Asia
Tajikistan,1998,29816,691.0,676.63,8.34,31.87,low,Asia
Tajikistan,1999,28100,691.0,601.94,8.74,11.96,low,Asia
Tajikistan,2000,27011,691.0,527.25,8.78,10.05,low,Asia
Tajikistan,2001,29515,691.0,452.56,9.16,13.7,low,Asia
Tajikistan,2002,35117,691.0,377.88,8.63,17.14,low,Asia
Tajikistan,2004,46811,691.0,228.5,9.24,7.18,low,Asia
Tajikistan,2005,40471,691.0,235.4,8.61,1.83,low,Asia
Tajikistan,2006,37740,691.0,241.9,8.97,15.27,low,Asia
Tajikistan,2007,40109,691.0,247.9,8.69,12.35,low,Asia
Tajikistan,2008,93985,691.0,253.5,8.29,9.0,low,Asia
Tajikistan,2009,98893,691.0,258.1,8.42,6.81,low,Asia
Tajikistan,2010,120521,691.0,262.1,8.98,6.84,low,Asia
Tajikistan,2011,121228,691.0,264.6,8.45,4.8,low,Asia
Tajikistan,2012,125670,691.0,264.6,7.71,7.08,low,Asia
Tajikistan,2013,124827,691.0,264.6,10.1,7.77,low,Asia
Thailand,1990,24090,1622.0,18849.0,27.96,27.98,medium,Asia
Thailand,1991,27117,1622.0,18849.0,27.85,25.37,medium,Asia
Thailand,1992,29709,1622.0,18849.0,27.55,29.17,medium,Asia
Thailand,1993,27333,1622.0,18849.0,27.58,37.61,medium,Asia
Thailand,1994,29344,1622.0,20448.0,27.76,36.03,medium,Asia
Thailand,1995,32884,1622.0,24062.0,27.68,35.29,medium,Asia
Thailand,1996,34478,1622.0,21901.0,27.37,39.12,medium,Asia
Thailand,1997,31982,1622.0,23960.0,28.01,37.66,medium,Asia
Thailand,1998,33448,1622.0,19212.0,28.44,43.28,medium,Asia
Thailand,1999,35526,1622.0,22761.0,27.34,50.95,medium,Asia
Thailand,2000,36715,1622.0,20334.0,27.52,43.8,medium,Asia
Thailand,2001,37329,1622.0,30629.67,27.81,46.12,medium,Asia
Thailand,2002,37145,1622.0,40925.33,27.98,50.88,high,Asia
Thailand,2004,38587,1622.0,88548.0,27.8,54.07,high,Asia
Thailand,2005,38161,1622.0,43831.0,27.92,48.87,high,Asia
Thailand,2006,39356,1622.0,41220.0,27.92,49.53,high,Asia
Thailand,2007,39295,1622.0,66858.0,27.79,57.57,high,Asia
Thailand,2008,40748,1622.0,65423.0,27.48,54.84,high,Asia
Thailand,2009,41780,1622.0,67933.0,27.79,68.28,high,Asia
Thailand,2010,41799,1622.0,68986.0,28.54,72.97,high,Asia
Thailand,2011,43297,1622.0,87191.0,27.56,72.15,high,Asia
Thailand,2012,43225,1622.0,69921.0,28.48,73.53,high,Asia
Thailand,2013,42242,1622.0,8136.0,28.98,74.64,medium,Asia
Uganda,1990,15012,1180.0,72.0,23.36,0.01,low,Africa
Uganda,1991,13500,1180.0,72.0,23.3,0.07,low,Africa
Uganda,1992,15000,1180.0,72.0,23.46,0.06,low,Africa
Uganda,1993,15984,1180.0,71.0,23.62,0.19,low,Africa
Uganda,1994,15098,1180.0,59.0,23.6,0.14,low,Africa
Uganda,1995,15989,1180.0,88.0,23.72,0.11,low,Africa
Uganda,1996,12997,1180.0,88.0,23.49,0.03,low,Africa
Uganda,1997,12375,1180.0,88.0,24.04,0.03,low,Africa
Uganda,1998,15000,1180.0,88.0,23.97,0.26,low,Africa
Uganda,1999,17319,1180.0,88.0,23.52,0.29,low,Africa
Uganda,2000,17424,1180.0,88.0,23.75,0.46,low,Africa
Uganda,2001,18006,1180.0,88.0,23.47,0.51,low,Africa
Uganda,2002,18003,1180.0,88.0,23.99,0.47,low,Africa
Uganda,2004,14400,1180.0,88.0,24.02,0.48,low,Africa
Uganda,2005,15859,1180.0,88.0,24.29,0.32,low,Africa
Uganda,2006,15361,1180.0,88.0,23.95,0.53,low,Africa
Uganda,2007,14950,1180.0,88.0,23.68,0.47,low,Africa
Uganda,2008,22005,1180.0,88.0,23.68,1.23,low,Africa
Uganda,2009,24996,1180.0,88.0,24.18,0.8,low,Africa
Uganda,2010,22999,1180.0,88.0,24.14,0.71,low,Africa
Uganda,2011,23999,1180.0,88.0,23.89,0.84,low,Africa
Uganda,2012,24996,1180.0,88.0,24.03,0.88,low,Africa
Uganda,2013,24949,1180.0,88.0,24.13,1.05,low,Africa
Ukraine,1992,25072,565.0,66772.0,8.07,38.83,high,Europe
Ukraine,1993,28445,565.0,61843.46,6.89,24.44,high,Europe
Ukraine,1994,23614,565.0,56914.93,7.98,22.53,high,Europe
Ukraine,1995,29207,565.0,51986.39,8.26,18.21,high,Europe
Ukraine,1996,27365,565.0,47057.85,7.0,10.9,high,Europe
Ukraine,1997,32628,565.0,42129.32,7.21,12.12,high,Europe
Ukraine,1998,25342,565.0,37200.78,7.74,12.0,medium,Europe
Ukraine,1999,25220,565.0,32272.25,8.97,9.73,medium,Europe
Ukraine,2000,30091,565.0,27343.71,8.82,10.45,medium,Europe
Ukraine,2001,32425,565.0,22415.17,8.42,11.36,medium,Europe
Ukraine,2002,35167,565.0,17486.64,8.87,13.26,medium,Europe
Ukraine,2004,38558,565.0,15344.4,8.32,10.34,medium,Europe
Ukraine,2005,43185,565.0,23021.7,8.39,11.3,medium,Europe
Ukraine,2006,37352,565.0,28832.6,7.88,14.0,medium,Europe
Ukraine,2007,39001,565.0,36476.0,9.46,17.34,medium,Europe
Ukraine,2008,46911,565.0,54080.5,9.24,22.05,high,Europe
Ukraine,2009,50195,565.0,36444.7,8.82,19.02,medium,Europe
Ukraine,2010,45147,565.0,62534.6,8.97,23.21,high,Europe
Ukraine,2011,64446,565.0,79491.7,8.48,26.92,high,Europe
Ukraine,2012,47946,565.0,90814.8,8.56,27.84,high,Europe
Ukraine,2013,64119,565.0,86781.8,10.33,30.97,high,Europe
Uruguay,1990,18510,1300.0,1762.01,16.91,19.35,low,America
Uruguay,1991,17800,1300.0,1762.01,16.95,19.62,low,America
Uruguay,1992,15613,1300.0,2072.03,16.7,21.88,low,America
Uruguay,1993,19631,1300.0,1634.02,16.81,23.09,low,America
Uruguay,1994,16279,1300.0,2272.08,17.17,16.82,low,America
Uruguay,1995,24528,1300.0,2413.02,16.66,13.99,low,America
Uruguay,1996,21712,1300.0,3444.01,17.03,31.03,low,America
Uruguay,1997,26444,1300.0,3362.05,17.46,30.74,low,America
Uruguay,1998,33715,1300.0,4239.03,16.77,34.67,low,America
Uruguay,1999,40894,1300.0,3925.03,16.62,27.6,low,America
Uruguay,2000,15296,1300.0,3650.08,16.95,23.05,low,America
