Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Ukraine,2001,32425,565.0,22415.17,8.42
Ukraine,2002,35167,565.0,17486.64,8.87
Ukraine,2004,38558,565.0,15344.4,8.32
Ukraine,2005,43185,565.0,23021.7,8.39
Ukraine,2006,37352,565.0,28832.6,7.88
Ukraine,2007,39001,565.0,36476.0,9.46
Ukraine,2008,46911,565.0,54080.5,9.24
Ukraine,2009,50195,565.0,36444.7,8.82
Ukraine,2010,45147,565.0,62534.6,8.97
Ukraine,2011,64446,565.0,79491.7,8.48
Ukraine,2012,47946,565.0,90814.8,8.56
Ukraine,2013,64119,565.0,86781.8,10.33
Uruguay,1990,18510,1300.0,1762.01,16.91
Uruguay,1991,17800,1300.0,1762.01,16.95
Uruguay,1992,15613,1300.0,2072.03,16.7
Uruguay,1993,19631,1300.0,1634.02,16.81
Uruguay,1994,16279,1300.0,2272.08,17.17
Uruguay,1995,24528,1300.0,2413.02,16.66
Uruguay,1996,21712,1300.0,3444.01,17.03
Uruguay,1997,26444,1300.0,3362.05,17.46
Uruguay,1998,33715,1300.0,4239.03,16.77
Uruguay,1999,40894,1300.0,3925.03,16.62
Uruguay,2000,15296,1300.0,3650.08,16.95
Uruguay,2001,46643,1300.0,4433.04,17.61
Uruguay,2002,33552,1300.0,5184.5,17.06
Uruguay,2004,49640,1300.0,9017.73,17.22
Uruguay,2005,41419,1300.0,9232.47,17.13
Uruguay,2006,41837,1300.0,9143.45,17.13
Uruguay,2007,57541,1300.0,14057.2,16.53
Uruguay,2008,41526,1300.0,13335.22,17.43
Uruguay,2009,30834,1300.0,13475.41,16.96
Uruguay,2010,55115,1300.0,14981.18,17.11
Uruguay,2011,35377,1300.0,17517.76,16.9
Uruguay,2012,42615,1300.0,23506.4,17.53
Uruguay,2013,56309,1300.0,19028.6,15.92
Zambia,1990,14316,1020.0,1080.0,21.43
Zambia,1991,17140,1020.0,1080.0,20.84
Zambia,1992,7311,1020.0,1080.0,21.85
Zambia,1993,25228,1020.0,1080.0,21.0
Zambia,1994,15025,1020.0,1080.0,21.2
Zambia,1995,14185,1020.0,716.0,21.86
Zambia,1996,20864,1020.0,1670.0,21.19
Zambia,1997,14794,1020.0,1670.0,20.9
Zambia,1998,12503,1020.0,1670.0,21.32
Zambia,1999,13759,1020.0,1670.0,20.53
Zambia,2000,17720,1020.0,1670.0,20.66
Zambia,2001,13780,1020.0,1670.0,20.9
Zambia,2002,14097,1020.0,1670.0,21.55
Zambia,2004,19239,1020.0,1670.0,20.79
Zambia,2005,18594,1020.0,1670.0,21.97
Zambia,2006,18992,1020.0,1670.0,21.05
Zambia,2007,23342,1020.0,1670.0,20.87
Zambia,2008,22442,1020.0,1670.0,20.66
Zambia,2009,20692,1020.0,1670.0,20.76
Zambia,2010,25871,1020.0,1670.0,21.34
Zambia,2011,27414,1020.0,1670.0,20.88
Zambia,2012,26545,1020.0,1670.0,20.8
Zambia,2013,25382,1020.0,1670.0,20.14
Zimbabwe,1990,17206,657.0,5727.0,21.19
Zimbabwe,1991,14400,657.0,6753.0,20.95
Zimbabwe,1992,4108,657.0,3303.0,21.93
Zimbabwe,1993,16526,657.0,1716.0,20.88
Zimbabwe,1994,12133,657.0,1664.0,20.64
Zimbabwe,1995,5949,657.0,2599.0,21.57
Zimbabwe,1996,14150,657.0,2538.0,20.7
Zimbabwe,1997,11043,657.0,2762.0,20.63
Zimbabwe,1998,10125,657.0,2883.0,21.3
Zimbabwe,1999,10870,657.0,2918.18,20.44
Zimbabwe,2000,11795,657.0,2953.36,20.28
Zimbabwe,2001,12309,657.0,2988.54,20.86
Zimbabwe,2002,4554,657.0,3023.72,21.08
Zimbabwe,2004,12965,657.0,3094.08,20.31
Zimbabwe,2005,6195,657.0,3129.26,21.49
Zimbabwe,2006,9772,657.0,3164.45,20.7
Zimbabwe,2007,8651,657.0,3199.63,20.75
Zimbabwe,2008,2867,657.0,3234.81,20.68
Zimbabwe,2009,4642,657.0,3269.99,20.52
Zimbabwe,2010,8751,657.0,3305.17,21.17
Zimbabwe,2011,6568,657.0,3340.35,20.78
Zimbabwe,2012,7912,657.0,3375.53,20.52
Zimbabwe,2013,7449,657.0,2550.07,19.76
